HDBID,Database Item URL,Collectible URL,Image URL,Name,Sale Title,Series,Brand,Exclusive To,UPC,Release Date,Production Status,Scale,Reference Number,Estimated Value,Item Condition,Condition Notes,Grading Company,Grade,Grade Authenticity Number,More Details,Quantity,HDBC Number,Storage Location,Paused,Final Price,Put on Sale Date,Selling Format,List Name,List Id,Private Notes,Description,Date Added To Collectible,Date Purchased,Packaging Condition,Privacy,Price Paid,Acquired From
739576,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/739576"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671512"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1059681/Freddy_Funko_%2528as_Bob_Ross%2529_Vinyl_Art_Toys_2dda5d5b-0680-444f-ac41-0424a5c25660.png,Freddy Funko,,"Pop! Vinyl, Pop! Digital, Bob Ross X Funko Series 1",Funko,NFT Redeemable,889698637824,2021/12/21,"Exclusive, Limited Edition","3.75""",21,50.0,Mint,,,,,,1,HDBC57671512,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
733020,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/733020"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671506"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/2862867/Freddy_Funko_Art_Toys_f8a9d103-0c84-4ae6-8ed5-1c13ad700ec0(2).png,Freddy Funko,,"Pop! Vinyl, Pop! Digital, Teenage Mutant Ninja Turtles X Funko Series 1",Funko,Droppp,889698626163,2021/8/3,"Exclusive, Limited Edition","3.75""",05,250.0,Mint,,,,,,1,HDBC57671506,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
711138,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/711138"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671500"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/3791455/Bebop_Art_Toys_5a058438-2a7f-4418-beca-e11af8b7d0e4(2).png,Bebop,,"Pop! Vinyl, Pop! Digital, Teenage Mutant Ninja Turtles X Funko Series 1",Funko,Droppp,889698626170,2021/8/3,"Exclusive, Limited Edition","3.75""",04,290.0,Mint,,,,,,1,HDBC57671500,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
711137,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/711137"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671499"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/2862645/Shredder_Art_Toys_6dce8dd7-0601-4406-ba13-cb26115d7917(2).png,Shredder,,"Pop! Vinyl, Pop! Digital, Teenage Mutant Ninja Turtles X Funko Series 1",Funko,Droppp,889698626200,2021/8/3,"Exclusive, Limited Edition","3.75""",02,190.0,Mint,,,,,,1,HDBC57671499,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
516177,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/516177"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/41675862"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/750059/Stan_Lee_%2528Guardians_of_the_Galaxy_Vol._2%2529_%255BFall_Convention%255D_Vinyl_Art_Toys_81834c03-48b3-43e6-8e6c-16cb98f8a001.jpg,Stan Lee (Astronaut) [Fall Convention],,"Walmart, Pop! Vinyl, Pop! Marvel",Funko,Walmart,889698434256,2019/10,Exclusive,"3.75""",519,13.0,Mint,,,,,,1,HDBC41675862,,,,,,Marvel,2108439,,,2021-04-19,,Mint,Public,,
653378,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/653378"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/41675767"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/913076/Dwight_Schrute_as_Kerrigan_Art_Toys_d054f044-7acc-4f7e-810e-64cbad4a8322.JPG,Dwight Schrute as Kerrigan,,"Pop! Television, Pop! Vinyl, Emerald City Comic Con",Funko,,889698542593,2021/3/1,"Exclusive, Limited Edition","3.75""",1072,17.0,Mint,,,,,,1,HDBC41675767,,,,,,TV,2428297,,,2021-04-19,,Mint,Public,,
636093,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/636093"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70369362"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1131616/Andy_Stitzer_Holding_Steve_Austin_Vinyl_Art_Toys_916eb97a-db20-4f75-940a-7af6259bd74d.jpg,Andy Stitzer Holding Steve Austin,Andy Stitzer Holding Steve Austin,"Pop! Vinyl, Pop! Movies",Funko,,889698544696,2021/4,Chase,"3.75""",1064,23.0,Mint,,,,,,1,HDBC70369362,,,,,,,,,,2026-06-20,,Mint,Public,,
703053,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/703053"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70369427"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/992773/Black_Noir_Vinyl_Art_Toys_09414d93-ee34-4e57-ab26-08be06d0b5fc.png,Black Noir,,"Pop! Television, Pop! Vinyl",Funko,Amazon,889698485166,2021/8,Exclusive,"3.75""",986,80.0,Mint,,,,,,1,HDBC70369427,,,,,,,,,,2026-06-20,,Mint,Public,,
622491,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/622491"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70369385"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1382879/Bo-Katan_Kryze_Vinyl_Art_Toys_f71220bc-61d5-4f5e-aa87-b4b775715bb2.png,Bo-Katan Kryze,Bo-Katan Kryze,"Pop! Vinyl, Pop! Star Wars",Funko,,889698520263,2021/1,Standard,"3.75""",412,12.0,Mint,,,,,,1,HDBC70369385,,,,,,Starwars,2108149,,,2026-06-20,,Mint,Public,,
686746,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/686746"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70369302"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/962683/Ben_Wyatt_Art_Toys_758ed01b-b0f4-450a-97fc-2f88bd5cb39c.JPG,Ben Wyatt,Ben Wyatt,"Pop! Television, Pop! Vinyl",Funko,"Go! Retail Group, Big Apple Collectibles",889698567893,2021,Exclusive,,1153,18.0,Mint,,,,,,5,HDBC70369302,,,,,,TV,2428297,,,2026-06-20,,Mint,Public,,
607877,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/607877"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70369463"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/830466/Ron_with_Baxter_Art_Toys_be7d224b-350c-44c5-bdda-d8d20bb94fcc.JPG,Ron with Baxter,Ron with Baxter,"Pop! Vinyl, Pop! Movies",Funko,Funko Shop,889698485258,2020/7/24,Exclusive,"3.75""",946,22.0,Mint,,,,,,1,HDBC70369463,,,,,,Movies,2433372,,,2026-06-20,,Mint,Public,,
689459,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/689459"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70369342"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/968343/Angela_Martin_Art_Toys_289b5d5a-e4e4-4048-9279-ce83a28c8b20.JPG,Angela Martin,Angela Martin,"Pop! Television, Pop! Vinyl",Funko,GameStop,889698564441,2021,Exclusive,,1159,20.0,Mint,,,,,,1,HDBC70369342,,,,,,Office,2428313,,,2026-06-20,,Mint,Public,,
710691,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/710691"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70369290"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1003842/Pam_Beesly_Art_Toys_ea620494-1fe1-4858-b5ed-4a15f30c4f76.JPG,Pam Beesly,Pam Beesly,"Pop! Television, Pop! Vinyl",Funko,,889698573986,2021/11,Standard,,1172,14.0,Mint,,,,,,1,HDBC70369290,,,,,,Office,2428313,,,2026-06-20,,Mint,Public,,
686733,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/686733"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70369330"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/962652/Ron_with_the_Flu_Art_Toys_98f4c94c-85d9-468c-beec-091bc92f2241.JPG,Ron with the Flu,Ron with the Flu,"Pop! Television, Pop! Vinyl",Funko,Funko Shop,889698565530,2021/8,Exclusive,,1152,19.0,Mint,,,,,,2,HDBC70369330,,,,,,TV,2428297,,,2026-06-20,,Mint,Public,,
648009,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/648009"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337603"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1614347/Michael_Scott_Vinyl_Art_Toys_76cd9482-5359-4db9-912a-3a30a70f0346.jpg,Michael Scott,Michael Scott,"Pop! Television, Pop! Vinyl",Funko,Chalice Collectibles,889698553124,2021,Exclusive,,1120,20.0,Mint,,,,,,2,HDBC70337603,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
686750,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/686750"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70369294"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/962688/Andy_as_Princess_Rainbow_Sparkle_Art_Toys_b38f122d-64fa-42e3-8c7f-8fc23e8e8363.JPG,Andy as Princess Rainbow Sparkle,Andy as Princess Rainbow Sparkle,"Pop! Television, Pop! Vinyl",Funko,,889698561662,2021,Standard,,1147,17.0,Mint,,,,,,1,HDBC70369294,,,,,,TV,2428297,,,2026-06-20,,Mint,Public,,
